onset	duration	event_type	trial_type
11.586	n/a	S  3	stimulus
14.603	n/a	S 11	n/a
16.619	n/a	S 12	stimulus
17.724	n/a	S  2	response
19.453	n/a	S 12	stimulus
20.22	n/a	S  1	response
22.286	n/a	S 12	stimulus
23.492	n/a	S  1	response
25.836	n/a	S  3	stimulus
28.852	n/a	S 11	n/a
30.869	n/a	S 12	stimulus
31.588	n/a	S  2	response
33.902	n/a	S 12	stimulus
34.764	n/a	S  1	response
37.535	n/a	S 12	stimulus
38.404	n/a	S  2	response
40.902	n/a	S  3	stimulus
43.919	n/a	S 11	n/a
45.935	n/a	S 12	stimulus
46.724	n/a	S  2	response
49.168	n/a	S 12	stimulus
49.964	n/a	S  1	response
52.002	n/a	S 12	stimulus
52.924	n/a	S  1	response
55.652	n/a	S  4	stimulus
58.668	n/a	S 11	n/a
60.685	n/a	S 12	stimulus
62.332	n/a	S  2	response
63.918	n/a	S 12	stimulus
64.804	n/a	S  2	response
66.951	n/a	S 12	stimulus
68.02	n/a	S  1	response
71.501	n/a	S  3	stimulus
74.518	n/a	S 11	n/a
76.534	n/a	S 12	stimulus
77.395	n/a	S  1	response
79.584	n/a	S 12	stimulus
80.563	n/a	S  2	response
82.234	n/a	S 12	stimulus
83.419	n/a	S  2	response
85.584	n/a	S  3	stimulus
88.601	n/a	S 11	n/a
90.617	n/a	S 12	stimulus
91.467	n/a	S  1	response
94.251	n/a	S 12	stimulus
95.243	n/a	S  1	response
97.084	n/a	S 12	stimulus
98.171	n/a	S  2	response
100.934	n/a	S  4	stimulus
103.95	n/a	S 11	n/a
105.967	n/a	S 12	stimulus
107.043	n/a	S  2	response
109.6	n/a	S 12	stimulus
110.563	n/a	S  1	response
113.05	n/a	S 12	stimulus
114.507	n/a	S  1	response
116.8	n/a	S  4	stimulus
119.817	n/a	S 11	n/a
121.833	n/a	S 12	stimulus
122.755	n/a	S  2	response
124.667	n/a	S 12	stimulus
125.635	n/a	S  1	response
127.917	n/a	S 12	stimulus
129.203	n/a	S  2	response
131.666	n/a	S  4	stimulus
134.7	n/a	S 11	n/a
136.716	n/a	S 12	stimulus
137.699	n/a	S  2	response
140.15	n/a	S 12	stimulus
140.963	n/a	S  1	response
143.399	n/a	S 12	stimulus
144.835	n/a	S  2	response
147.649	n/a	S  4	stimulus
150.666	n/a	S 11	n/a
152.683	n/a	S 12	stimulus
153.595	n/a	S  1	response
156.116	n/a	S 12	stimulus
157.627	n/a	S  1	response
158.949	n/a	S 12	stimulus
159.843	n/a	S  2	response
162.899	n/a	S  4	stimulus
