onset	duration	event_type	trial_type
20.693	n/a	S  3	stimulus
23.71	n/a	S 11	n/a
25.726	n/a	S 12	stimulus
26.397	n/a	S  1	response
28.36	n/a	S 12	stimulus
29.181	n/a	S  2	response
30.993	n/a	S 12	stimulus
31.781	n/a	S  1	response
34.943	n/a	S  4	stimulus
37.959	n/a	S 11	n/a
39.976	n/a	S 12	stimulus
40.949	n/a	S  2	response
43.209	n/a	S 12	stimulus
44.013	n/a	S  1	response
45.842	n/a	S 12	stimulus
47.341	n/a	S  1	response
49.892	n/a	S  3	stimulus
52.909	n/a	S 11	n/a
54.926	n/a	S 12	stimulus
55.861	n/a	S  1	response
58.159	n/a	S 12	stimulus
59.541	n/a	S  2	response
61.009	n/a	S 12	stimulus
61.861	n/a	S  1	response
64.675	n/a	S  3	stimulus
67.709	n/a	S 11	n/a
69.725	n/a	S 12	stimulus
70.621	n/a	S  2	response
72.358	n/a	S 12	stimulus
73.012	n/a	S  2	response
75.992	n/a	S 12	stimulus
77.076	n/a	S  2	response
80.342	n/a	S  4	stimulus
83.358	n/a	S 11	n/a
85.375	n/a	S 12	stimulus
86.348	n/a	S  1	response
88.808	n/a	S 12	stimulus
89.7	n/a	S  2	response
92.041	n/a	S 12	stimulus
93.196	n/a	S  1	response
95.691	n/a	S  4	stimulus
98.708	n/a	S 11	n/a
100.724	n/a	S 12	stimulus
102.26	n/a	S  2	response
103.358	n/a	S 12	stimulus
104.244	n/a	S  2	response
106.608	n/a	S 12	stimulus
107.484	n/a	S  1	response
110.758	n/a	S  4	stimulus
113.774	n/a	S 11	n/a
115.791	n/a	S 12	stimulus
116.948	n/a	S  1	response
118.824	n/a	S 12	stimulus
119.812	n/a	S  1	response
121.657	n/a	S 12	stimulus
122.46	n/a	S  2	response
126.107	n/a	S  4	stimulus
129.124	n/a	S 11	n/a
131.14	n/a	S 12	stimulus
131.98	n/a	S  2	response
133.974	n/a	S 12	stimulus
135.028	n/a	S  1	response
137.024	n/a	S 12	stimulus
138.148	n/a	S  2	response
140.473	n/a	S  3	stimulus
143.507	n/a	S 11	n/a
145.523	n/a	S 12	stimulus
146.332	n/a	S  1	response
148.373	n/a	S 12	stimulus
149.06	n/a	S  2	response
151.007	n/a	S 12	stimulus
151.788	n/a	S  1	response
155.056	n/a	S  3	stimulus
158.09	n/a	S 11	n/a
160.106	n/a	S 12	stimulus
160.955	n/a	S  2	response
163.756	n/a	S 12	stimulus
164.523	n/a	S  1	response
167.206	n/a	S 12	stimulus
167.915	n/a	S  2	response
170.956	n/a	S  4	stimulus
173.989	n/a	S 11	n/a
176.006	n/a	S 12	stimulus
177.115	n/a	S  2	response
179.656	n/a	S 12	stimulus
180.347	n/a	S  2	response
182.706	n/a	S 12	stimulus
183.867	n/a	S  1	response
185.856	n/a	S  3	stimulus
188.889	n/a	S 11	n/a
190.906	n/a	S 12	stimulus
191.771	n/a	S  2	response
193.555	n/a	S 12	stimulus
195.107	n/a	S  1	response
196.789	n/a	S 12	stimulus
197.867	n/a	S  2	response
200.539	n/a	S 10	n/a
208.555	n/a	S  3	stimulus
211.588	n/a	S 11	n/a
213.605	n/a	S 12	stimulus
214.491	n/a	S  1	response
216.255	n/a	S 12	stimulus
217.259	n/a	S  1	response
219.905	n/a	S 12	stimulus
220.707	n/a	S  1	response
223.255	n/a	S  3	stimulus
226.288	n/a	S 11	n/a
228.305	n/a	S 12	stimulus
229.211	n/a	S  2	response
231.738	n/a	S 12	stimulus
232.419	n/a	S  2	response
234.371	n/a	S 12	stimulus
235.363	n/a	S  2	response
238.621	n/a	S  4	stimulus
241.654	n/a	S 11	n/a
243.671	n/a	S 12	stimulus
244.707	n/a	S  1	response
246.904	n/a	S 12	stimulus
248.57	n/a	S  1	response
249.737	n/a	S 12	stimulus
250.802	n/a	S  1	response
253.687	n/a	S  4	stimulus
256.721	n/a	S 11	n/a
258.737	n/a	S 12	stimulus
259.594	n/a	S  2	response
262.187	n/a	S 12	stimulus
263.138	n/a	S  1	response
265.637	n/a	S 12	stimulus
266.554	n/a	S  1	response
269.887	n/a	S  3	stimulus
272.904	n/a	S 11	n/a
274.92	n/a	S 12	stimulus
275.642	n/a	S  1	response
277.953	n/a	S 12	stimulus
278.77	n/a	S  1	response
280.787	n/a	S 12	stimulus
281.578	n/a	S  1	response
284.753	n/a	S  3	stimulus
287.77	n/a	S 11	n/a
289.786	n/a	S 12	stimulus
290.738	n/a	S  2	response
293.436	n/a	S 12	stimulus
294.082	n/a	S  2	response
296.87	n/a	S 12	stimulus
297.666	n/a	S  2	response
300.936	n/a	S  3	stimulus
303.953	n/a	S 11	n/a
305.969	n/a	S 12	stimulus
306.61	n/a	S  2	response
309.403	n/a	S 12	stimulus
310.17	n/a	S  2	response
312.853	n/a	S 12	stimulus
313.586	n/a	S  1	response
317.002	n/a	S  4	stimulus
320.019	n/a	S 11	n/a
322.036	n/a	S 12	stimulus
323.578	n/a	S  1	response
325.669	n/a	S 12	stimulus
327.162	n/a	S  1	response
329.102	n/a	S 12	stimulus
330.898	n/a	S  1	response
332.752	n/a	S  3	stimulus
335.769	n/a	S 11	n/a
337.785	n/a	S 12	stimulus
338.761	n/a	S  1	response
340.419	n/a	S 12	stimulus
341.177	n/a	S  2	response
343.652	n/a	S 12	stimulus
344.409	n/a	S  1	response
346.902	n/a	S  4	stimulus
349.918	n/a	S 11	n/a
351.935	n/a	S 12	stimulus
352.913	n/a	S  2	response
354.968	n/a	S 12	stimulus
355.737	n/a	S  1	response
358.001	n/a	S 12	stimulus
359.265	n/a	S  1	response
362.051	n/a	S  4	stimulus
365.068	n/a	S 11	n/a
367.085	n/a	S 12	stimulus
368.089	n/a	S  1	response
370.734	n/a	S 12	stimulus
372.329	n/a	S  2	response
373.568	n/a	S 12	stimulus
374.625	n/a	S  2	response
377.518	n/a	S  4	stimulus
380.534	n/a	S 11	n/a
382.551	n/a	S 12	stimulus
383.481	n/a	S  1	response
386.184	n/a	S 12	stimulus
387.337	n/a	S  1	response
389.017	n/a	S 12	stimulus
390.657	n/a	S  2	response
393.567	n/a	S 10	n/a
401.584	n/a	S  3	stimulus
404.6	n/a	S 11	n/a
406.617	n/a	S 12	stimulus
407.337	n/a	S  1	response
410.067	n/a	S 12	stimulus
410.905	n/a	S  1	response
412.9	n/a	S 12	stimulus
413.745	n/a	S  1	response
417.35	n/a	S  3	stimulus
420.367	n/a	S 11	n/a
422.383	n/a	S 12	stimulus
423.216	n/a	S  2	response
425.216	n/a	S 12	stimulus
426.016	n/a	S  2	response
428.65	n/a	S 12	stimulus
429.472	n/a	S  2	response
432.2	n/a	S  3	stimulus
435.216	n/a	S 11	n/a
437.233	n/a	S 12	stimulus
438.296	n/a	S  1	response
440.066	n/a	S 12	stimulus
440.696	n/a	S  2	response
443.099	n/a	S 12	stimulus
444.056	n/a	S  1	response
446.949	n/a	S  4	stimulus
449.966	n/a	S 11	n/a
451.982	n/a	S 12	stimulus
452.76	n/a	S  2	response
455.616	n/a	S 12	stimulus
456.832	n/a	S  1	response
457.08	n/a	S  1	response
458.849	n/a	S 12	stimulus
459.768	n/a	S  1	response
463.399	n/a	S  4	stimulus
466.415	n/a	S 11	n/a
468.432	n/a	S 12	stimulus
470.136	n/a	S  1	response
472.065	n/a	S 12	stimulus
472.944	n/a	S  2	response
474.899	n/a	S 12	stimulus
476.304	n/a	S  1	response
478.865	n/a	S  4	stimulus
481.898	n/a	S 11	n/a
483.915	n/a	S 12	stimulus
485.416	n/a	S  2	response
487.348	n/a	S 12	stimulus
488.528	n/a	S  2	response
490.981	n/a	S 12	stimulus
492.384	n/a	S  2	response
495.048	n/a	S  3	stimulus
498.081	n/a	S 11	n/a
500.098	n/a	S 12	stimulus
500.96	n/a	S  2	response
502.931	n/a	S 12	stimulus
503.776	n/a	S  1	response
505.764	n/a	S 12	stimulus
506.695	n/a	S  1	response
509.331	n/a	S  4	stimulus
512.364	n/a	S 11	n/a
514.381	n/a	S 12	stimulus
517.631	n/a	S 12	stimulus
518.655	n/a	S  1	response
520.864	n/a	S 12	stimulus
521.855	n/a	S  2	response
525.314	n/a	S  3	stimulus
528.331	n/a	S 11	n/a
530.347	n/a	S 12	stimulus
531.143	n/a	S  1	response
533.18	n/a	S 12	stimulus
534.007	n/a	S  2	response
536.614	n/a	S 12	stimulus
537.391	n/a	S  1	response
539.864	n/a	S  4	stimulus
542.88	n/a	S 11	n/a
544.897	n/a	S 12	stimulus
546.191	n/a	S  2	response
548.53	n/a	S 12	stimulus
550.023	n/a	S  1	response
551.763	n/a	S 12	stimulus
552.663	n/a	S  2	response
555.813	n/a	S  4	stimulus
558.83	n/a	S 11	n/a
560.846	n/a	S 12	stimulus
562.719	n/a	S  1	response
563.496	n/a	S 12	stimulus
564.879	n/a	S  1	response
566.53	n/a	S 12	stimulus
567.431	n/a	S  2	response
570.296	n/a	S  3	stimulus
573.313	n/a	S 11	n/a
575.329	n/a	S 12	stimulus
576.159	n/a	S  1	response
578.379	n/a	S 12	stimulus
579.055	n/a	S  1	response
581.013	n/a	S 12	stimulus
581.727	n/a	S  2	response
585.162	n/a	S 10	n/a
593.179	n/a	S  3	stimulus
596.212	n/a	S 11	n/a
598.229	n/a	S 12	stimulus
599.054	n/a	S  1	response
601.279	n/a	S 12	stimulus
602.158	n/a	S  1	response
604.712	n/a	S 12	stimulus
605.566	n/a	S  2	response
608.562	n/a	S  4	stimulus
611.578	n/a	S 11	n/a
613.595	n/a	S 12	stimulus
614.798	n/a	S  2	response
616.828	n/a	S 12	stimulus
618.07	n/a	S  2	response
620.262	n/a	S 12	stimulus
621.374	n/a	S  1	response
623.612	n/a	S  3	stimulus
626.628	n/a	S 11	n/a
628.645	n/a	S 12	stimulus
629.998	n/a	S  1	response
631.678	n/a	S 12	stimulus
632.55	n/a	S  2	response
635.111	n/a	S 12	stimulus
635.982	n/a	S  2	response
639.061	n/a	S  4	stimulus
642.094	n/a	S 11	n/a
644.111	n/a	S 12	stimulus
645.638	n/a	S  1	response
